,Unnamed: 0,id,question,desired_answer,student_answer,score_me,score_other,score_avg,bert_similarity_score,elmo_similarity_score,gpt_similarity_score,gpt2_similarity_score,normalized_bert_similarity_score,normalized_elmo_similarity_score,normalized_gpt_similarity_score,normalized_gpt2_similarity_score
293,293.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",The compiler creates a default constructor when we do not define one in our class file,5.0,5.0,5.0,0.9770960809999999,0.693130255,0.989855547,0.99997995,0.9757013211878323,0.730676909198986,0.989775407894477,0.999979948469154
294,294.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",during compilation,2.0,5.0,3.5,0.774725914,0.20636200899999999,0.9769250490000001,0.999862833,0.7610075961053383,0.3034665678324614,0.976742761602826,0.9998628225271037
295,295.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When the class does not explicitly include a constructor.,5.0,5.0,5.0,0.980460167,0.558415711,0.98263914,0.999963478,0.9792702669743816,0.6124451905069748,0.9825019927539623,0.9999634752114931
296,296.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When no parameters are set is when a default constructor is used.,3.0,3.0,3.0,0.979801774,0.627421498,0.9877853520000001,0.9999708490000001,0.9785717803948935,0.6730078629137851,0.9876888587770537,0.9999708467742797
297,297.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When a class does not explicitly include a constructor.,5.0,5.0,5.0,0.9806227679999999,0.561836302,0.98397673,0.999968073,0.9794427697444765,0.6154472594808521,0.9838501494416049,0.9999680705623281
298,298.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When there are no arguments passed.,1.0,2.0,1.5,0.9486294390000001,0.247074038,0.982278381,0.999937738,0.9455011711253494,0.3391973287227555,0.982138383831589,0.9999377332462075
299,299.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",when there is not one already for a specific class,5.0,5.0,5.0,0.952731192,0.179068938,0.977214822,0.999954207,0.9498527049704455,0.27951290554108266,0.9770348237503063,0.9999542035036392
300,300.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When it the programs compiles,2.0,5.0,3.5,0.931230426,0.223319262,0.980313771,0.999880152,0.9270426257324962,0.3183490378832472,0.9801582538140877,0.999880142849434
301,301.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",when a constructor is not provided by the programmer of the class,5.0,5.0,5.0,0.9807277320000001,0.539220214,0.985774296,0.9999808579999999,0.9795541256448728,0.5955983339310631,0.9856619158456443,0.999980856538481
302,302.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",In any class that does not explicitly include a constructor.,5.0,5.0,5.0,0.97613889,0.529748797,0.97984929,0.999974945,0.9746858409693206,0.5872857800143997,0.9796901035091117,0.999974943087015
303,303.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",Before the main function of the code.,0.0,2.0,1.0,0.951230228,0.269591481,0.978570982,0.999918368,0.9482603380857817,0.35895967885504265,0.9784016971371539,0.9999183617672802
304,304.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",whenevery you dont specifiy your own,5.0,5.0,5.0,0.8605901,0.09653464,0.984229279,0.999932673,0.8521005779257078,0.2070769857522095,0.9841046935270926,0.9999326678594874
305,305.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When non are provided,5.0,5.0,5.0,0.929195106,0.295572192,0.9745538909999999,0.99978145,0.9248833626404472,0.38176155327158995,0.9743528719392089,0.9997814333133952
306,306.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",C++ will create a default constructor when no other constructor is present.,5.0,5.0,5.0,0.9717236159999999,0.707918465,0.98805388,0.999983625,0.9700016939116176,0.7436557267250163,0.9879595080933758,0.9999836237497456
307,307.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.","When no constructor was specified in the constructor's class, but the class is instantiated in a program.",5.0,5.0,5.0,0.972661138,0.57573694,0.9923067309999999,0.9999735959999999,0.9709963073643348,0.6276471027409494,0.9922459557471394,0.999973593984017
308,308.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.","When no constructor exists when one is needed, a parameterless default constructor is declared.",5.0,5.0,5.0,0.987915456,0.698397279,0.99586702,0.999978406,0.987179554151955,0.735299493230537,0.9958343703026388,0.9999784043512673
309,309.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.","The Compiler creates this automatically for you, unless you specifically create one.",5.0,5.0,5.0,0.970998347,0.453068525,0.992406172,0.9999795290000001,0.9692322588431728,0.5199876243799872,0.992346182310717,0.9999795274370101
310,310.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",In any class that doesn't explicitly include a constructor.,5.0,5.0,5.0,0.9687486890000001,0.527013958,0.9818772379999999,0.9999656690000001,0.9668456053984404,0.5848855587337936,0.9817340718838689,0.9999656663787791
311,311.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",when no user-defined constructor exists,5.0,5.0,5.0,0.8985167740000001,0.49111717899999996,0.97930901,0.999824748,0.8923368392371361,0.5533808841035822,0.9791455554075263,0.9998247346192595
312,312.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.","If a class does not explicitly include a constructor, the compiler creates one.",5.0,5.0,5.0,0.989664614,0.7667384740000001,0.9905873959999999,0.99997945,0.9890352290883595,0.7952788889394062,0.9905130383520122,0.9999794484309782
313,313.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When you do not provide your own constructor.,5.0,5.0,5.0,0.954243958,0.5337050560000001,0.981204126,0.999970303,0.9514575925511242,0.5907579760169392,0.9810556424366298,0.9999703007325916
314,314.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When a class does not explicitly include a constructor.,5.0,5.0,5.0,0.9806227679999999,0.561836302,0.98397673,0.999968073,0.9794427697444765,0.6154472594808521,0.9838501494416049,0.9999680705623281
315,315.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",C++ creates a default constructor during compilation if one is not provided.,5.0,5.0,5.0,0.9840635059999999,0.781404138,0.9888146320000001,0.9999802640000001,0.983093035340457,0.8081501544241452,0.9887262698787044,0.9999802624931283
316,316.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",when a class does not explicitly include a constructor,5.0,5.0,5.0,0.974416554,0.47384831299999997,0.9796874790000001,0.999962482,0.9728586213886614,0.5382249280618794,0.9795270142352803,0.9999624791354472
317,317.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",The compiler will provide one when class does not explictly include a consructor.,5.0,5.0,5.0,0.97836268,0.6209262010000001,0.989124097,0.99996732,0.9770450511532072,0.6673072896503293,0.9890381795889603,0.9999673175048355
318,318.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",when the programmer does not explicitly include a constructor,5.0,5.0,5.0,0.978802443,0.48824331200000004,0.9809686,0.999971449,0.9775115940138621,0.5508586454156627,0.9808182558293632,0.9999714468200905
319,319.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When one is not explicitly stated.,5.0,5.0,5.0,0.9626171590000001,0.31405773800000003,0.981708935,0.9999422729999999,0.9603406890084911,0.3979853239918489,0.9815644393245643,0.9999422685924612
320,320.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",when one is not explicitly included by a class,5.0,5.0,5.0,0.96162498,0.273638308,0.9801379659999999,0.999951684,0.959288090156514,0.36251136152606317,0.9799810599905161,0.9999516803110046
321,321.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.",When you dont specify any constructors.,5.0,5.0,5.0,0.952637672,0.475624025,0.984402897,0.999946819,0.9497534899652531,0.5397833750968338,0.9842796830738112,0.9999468149395548
322,322.0,2.4,When does C++ create a default constructor?,"If no constructor is provided, the compiler provides one by default. If a constructor is defined for a class, the compiler does not create a default constructor.","at the very beginning when you run a complier, matter a fact in C++ it generates its own default constructor for the class provided if no other constructors have been provided by user",5.0,5.0,5.0,0.984284818,0.581828117,0.992284982,0.9999769609999999,0.9833278243826851,0.6329930015888663,0.9922240349344841,0.9999769592409394
323,323.0,2.5,How many constructors can be created for a class?,Unlimited number.,Just one per class.,0.0,0.0,0.0,0.92630738,0.381242245,0.988280895,0.9998730509999999,0.9218197853298767,0.45694955677792026,0.9881883164654818,0.9998730413072624
324,324.0,2.5,How many constructors can be created for a class?,Unlimited number.,As many as you want so long as they have different parameters.,5.0,5.0,5.0,0.911226392,0.170116603,0.9933793059999999,0.999845655,0.9058204236668288,0.27165592201184585,0.9933270038704419,0.9998456432155388
325,325.0,2.5,How many constructors can be created for a class?,Unlimited number.,"There is no limit to the number of constructors in a class because like functions, constructors can be overloaded.",5.0,5.0,5.0,0.9233736990000001,0.31364277,0.9873715820000001,0.999908586,0.918707454538087,0.3976211288694411,0.9872718200786141,0.9999085790204105
326,326.0,2.5,How many constructors can be created for a class?,Unlimited number.,It depends what type of class is being defined.  Typically you would have a constructor call for each object.,1.0,2.0,1.5,0.923429251,0.195063725,0.987016179,0.999901272,0.9187663894393748,0.29355067088528064,0.9869136094675462,0.9999012644619762
327,327.0,2.5,How many constructors can be created for a class?,Unlimited number.,"In C++, the constructor can be overloaded in that there can be more than one constructor for a class, each having different parameters.",5.0,5.0,5.0,0.909558475,0.200009346,0.986294619,0.999891223,0.904050936992153,0.29789117676881244,0.9861863492910082,0.9998912146947208
328,328.0,2.5,How many constructors can be created for a class?,Unlimited number.,1,0.0,0.0,0.0,0.754600108,0.061966006,0.9749136290000001,0.9998079120000001,0.7396562065972809,0.1767379526433932,0.974715451795891,0.9998078973338069
329,329.0,2.5,How many constructors can be created for a class?,Unlimited number.,any number you want,5.0,5.0,5.0,0.8726597429999999,0.257908702,0.992441847,0.999884762,0.8649052153606606,0.34870633130060974,0.9923821391359263,0.9998847532014141
330,330.0,2.5,How many constructors can be created for a class?,Unlimited number.,One,0.0,0.0,0.0,0.749747217,0.084790774,0.9806875159999999,0.9993966540000001,0.7345077933619976,0.19677002541933947,0.980534951323207,0.9993966079336709
331,331.0,2.5,How many constructors can be created for a class?,Unlimited number.,"by default just one, but they may be overloaded to create as many constructors as necessary",5.0,5.0,5.0,0.9066418409999999,0.006032733,0.984581643,0.999889866,0.9009566912965299,0.12764832354692782,0.9844598411306815,0.9998898575911118
332,332.0,2.5,How many constructors can be created for a class?,Unlimited number.,as many as you want,5.0,5.0,5.0,0.85914886,-0.035546917000000004,0.99134998,0.999785245,0.8505715720009467,0.0911560983116757,0.9912816466097664,0.9997852286031489
333,333.0,2.5,How many constructors can be created for a class?,Unlimited number.,"As many as you want, with different parameters.",5.0,5.0,5.0,0.916219652,0.276220858,0.992866424,0.9998971659999999,0.9111177538296557,0.36477792693200817,0.9928100702074575,0.9998971581484771
334,334.0,2.5,How many constructors can be created for a class?,Unlimited number.,infinite,5.0,5.0,5.0,0.8538305159999999,0.143929541,0.9125379840000001,0.9995382820000001,0.8449293614836715,0.24867294440733229,0.9118470519478267,0.9995382467471711
335,335.0,2.5,How many constructors can be created for a class?,Unlimited number.,as many as you need,5.0,5.0,5.0,0.858913899,-0.013324797,0.9889615690000001,0.9997860120000001,0.8503223027875695,0.11065925931098188,0.9888743676509755,0.9997859956617106
336,336.0,2.5,How many constructors can be created for a class?,Unlimited number.,"As many as are needed, depending on how many variables one wishes to directly modify or leave as default when instantiating an object.",5.0,5.0,5.0,0.914235055,0.10669332,0.983772505,0.999905356,0.9090123025715287,0.2159927134856765,0.9836443111058415,0.9999053487737954
337,337.0,2.5,How many constructors can be created for a class?,Unlimited number.,"A very large amount of constructors can be created for any given class through overloading.  When two constructors with a different type or number of parameters are created, they are said to be overloaded, and C++ can recognize which constructor to use based on the type of the variables that are passed/returned.",5.0,5.0,5.0,0.926125586,0.306493908,0.981886252,0.999906944,0.9216269207805399,0.3913469567135972,0.9817431570926267,0.9999069368950415
338,338.0,2.5,How many constructors can be created for a class?,Unlimited number.,It depends on the number of objects. Each object should have a constructor.,1.0,4.0,2.5,0.935943365,0.33260887899999997,0.9926404129999999,0.999947426,0.9320425644339184,0.41426666391998485,0.9925822737667461,0.9999474219859
339,339.0,2.5,How many constructors can be created for a class?,Unlimited number.,"Theoretically unlimited, as long as they are defined by the programmer.",5.0,5.0,5.0,0.931704104,0.326352447,0.9877434279999999,0.9999115959999999,0.9275451488850794,0.4087757296357127,0.9876466035860214,0.9999115892502283
340,340.0,2.5,How many constructors can be created for a class?,Unlimited number.,As many as needed.,5.0,5.0,5.0,0.910212755,0.334955305,0.997512052,0.999876175,0.9047450601058972,0.4163259959752054,0.9974923977192508,0.9998761655457844
341,341.0,2.5,How many constructors can be created for a class?,Unlimited number.,as many as wanted/needed,5.0,5.0,5.0,0.8104785090000001,-0.021715377999999997,0.990758743,0.999883104,0.7989373854399282,0.10329529709132329,0.9906857389582948,0.9998830950748234
342,342.0,2.5,How many constructors can be created for a class?,Unlimited number.,several,4.0,5.0,4.5,0.699717403,0.011169421,0.9806875159999999,0.9995382820000001,0.6814313577782669,0.13215651867264958,0.980534951323207,0.9995382467471711
343,343.0,2.5,How many constructors can be created for a class?,Unlimited number.,One,0.0,0.0,0.0,0.749747217,0.084790774,0.9806875159999999,0.9993966540000001,0.7345077933619976,0.19677002541933947,0.980534951323207,0.9993966079336709
344,344.0,2.5,How many constructors can be created for a class?,Unlimited number.,one,0.0,0.0,0.0,0.8390874859999999,0.313976198,0.962290641,0.999689145,0.8292885381517276,0.39791376071400303,0.9619927447703953,0.9996891212657766
345,345.0,2.5,How many constructors can be created for a class?,Unlimited number.,There can be infinite constructors as long as the signature is different.,5.0,5.0,5.0,0.91945529,0.226350993,0.990676393,0.999889191,0.9145504296313142,0.32100982532385086,0.9906027384101244,0.9998891825395746
346,346.0,2.5,How many constructors can be created for a class?,Unlimited number.,that depends on the number of data members in the class,0.0,3.0,1.5,0.890102983,0.224327788,0.989316254,0.999915992,0.8834106810062365,0.31923416697759044,0.98923185458999,0.9999159855858692
347,347.0,2.5,How many constructors can be created for a class?,Unlimited number.,one,0.0,0.0,0.0,0.8390874859999999,0.313976198,0.962290641,0.999689145,0.8292885381517276,0.39791376071400303,0.9619927447703953,0.9996891212657766
348,348.0,2.5,How many constructors can be created for a class?,Unlimited number.,you can overload constructors as you need,5.0,5.0,5.0,0.840801776,-0.039486442000000004,0.989066607,0.999884855,0.8311072217622011,0.08769858884202152,0.9889802354297093,0.9998848462085148
349,349.0,2.5,How many constructors can be created for a class?,Unlimited number.,As many as the programmer wants to create.,5.0,5.0,5.0,0.918610513,0.24968960899999998,0.99535106,0.999909017,0.9136542089892962,0.3414928748865831,0.9953143343240832,0.999909010053318
350,350.0,2.5,How many constructors can be created for a class?,Unlimited number.,one,0.0,0.0,0.0,0.8390874859999999,0.313976198,0.962290641,0.999689145,0.8292885381517276,0.39791376071400303,0.9619927447703953,0.9996891212657766
351,351.0,2.5,How many constructors can be created for a class?,Unlimited number.,"as many as you want, as long as they each have a unique argument list",5.0,5.0,5.0,0.902237535,0.001706589,0.9868532040000001,0.99979891,0.8962841801474772,0.1238514993493183,0.9867493469983527,0.9997988946464912
352,352.0,2.5,How many constructors can be created for a class?,Unlimited number.,as many as the user decides to use.,5.0,5.0,5.0,0.921586573,0.235553503,0.9925227870000001,0.999886013,0.9168114994977782,0.32908637401172247,0.992463718545385,0.9998860042969298
353,353.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",A function definition does not require any additional information that needs to be passed inside its parenthesis  to execute. While a definition prototype requires more than one parameters to be passed in order to complete its  task.,5.0,3.0,4.0,0.9705152509999999,0.46589097399999996,0.985214423,0.999947535,0.9687197441709263,0.5312411990727884,0.9850976199633631,0.9999475309942224
354,354.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","The FUNCTION PROTOTYPE is where the programmer declares that he/she is using a function other than main( ). This is like declaring a variable, the programmer knows that he/she will be using in the future, but has yet to say where they are going to use it, or how. This is answers the question who, it gives the function a name and character. The function prototype, by common practice is placed at the beginning of the program after the #includes and before main( ). The FUNCTION DEFINITION is the guts of the function. This is where the programmer decides what the function is going to do and tells it how to do it. It takes whatever information it is given and performs the operations. It works sort of like the brain, the brain takes in input and based upon that input performs in some way producing an output. The function defintion is placed outside of main( ) and any other functions. A function is its own entity and should be thought of as such.",1.0,4.0,2.5,0.986188889,0.5919765229999999,0.9841587390000001,0.999944279,0.98534784591981,0.6418997123844304,0.9840335962755087,0.9999442747456221
355,355.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","A function prototype tells the compiler the function name, return type and the number and type of parameters without revealing the implementations contained in the function definition.",5.0,5.0,5.0,0.9931386109999999,0.823242128,0.9939820359999999,0.9999772440000001,0.9927207790284125,0.8448691107999258,0.9939344953142645,0.9999772422625471
356,356.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",Function prototype is a declaration.  Function definitions (w/multiple parameters) often require more than one piece of information. to perform their tasks.,3.0,3.0,3.0,0.979417682,0.6365066770000001,0.9909348440000001,0.999938885,0.9781642986821646,0.6809814364857268,0.9908632311202059,0.9999388803337826
357,357.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","A function prototype is a declaration of a function that tells the compiler the function's name, its return type and the types of its parameters.",5.0,5.0,5.0,0.9921875,0.8014481659999999,0.990140839,0.999976042,0.9917117490583136,0.8257417210774888,0.9900629536429733,0.9999760401707726
358,358.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",A prototype shows only return types and necessary parameters. The definition includes names for those parameters and defines what the object is actually capable of doing.,5.0,4.0,4.5,0.97556901,0.576794505,0.985551893,0.9999470840000001,0.9740812574881497,0.6285752707313225,0.9854377559073958,0.9999470799597879
359,359.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",prototype only tells the user what data types go into a function and what type is returned.,5.0,4.0,4.5,0.974930823,0.523831606,0.9862311990000001,0.999934675,0.9734042073756732,0.5820925793325274,0.9861224282859692,0.9999346700123429
360,360.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",Function prototype is located in the .h file and only contains the access function name and paramater type.  Function definition contains the code for the function to perform its activity.,4.0,5.0,4.5,0.988239944,0.7864220140000001,0.985787564,0.999962088,0.9875238022123156,0.8125540746397932,0.9856752886601328,0.9999620851053647
361,361.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","a function prototype is used to reference the compiler to a function that will be defined later on, a function definition is the actual function itself, complete with return type, parameters, etc...",4.0,4.0,4.0,0.989699364,0.7098687890000001,0.989343895,0.9999598140000001,0.9890720952285481,0.745367421332588,0.9892597139482411,0.9999598109317417
362,362.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",A function prototype describes a class's public interface without revealing the class's member function implementations,5.0,4.0,4.5,0.97305423,0.509836614,0.9842077020000001,0.999945208,0.9714133371421485,0.569809926635125,0.9840829460732023,0.9999452038165525
363,363.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","Function definitions are just that, the definition. The prototype is what the compiler uses to check that calls to function are correct.",1.0,3.0,2.0,0.9774642590000001,0.61950326,0.986831735,0.999942792,0.9760919197996991,0.6660584507719722,0.9867277083976401,0.9999427876320875
364,364.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",a prototype does not include any actual code where the function has all the code that is executed in the program.,3.0,3.0,3.0,0.9739954470000001,0.527533054,0.9803882540000001,0.9999451490000001,0.972411870606031,0.5853411414082682,0.9802333252145661,0.9999451448120479
365,365.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",a prototype declares what will be used in the program and the definition,3.0,3.0,3.0,0.96745348,0.350554794,0.981917795,0.999900048,0.9654715231950572,0.4300168294993654,0.9817749492758804,0.9999000403685221
366,366.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","A function prototype lays out the name, return type, and the number and types of parameters the function expects to receive in a certain order.  The details for function prototypes are in the function definition.",5.0,5.0,5.0,0.9935804009999999,0.821689308,0.993121478,0.999962674,0.9931894723255039,0.8435062841000905,0.9930671390819331,0.9999626711501067
367,367.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","A function definition is the code that defines the function placed in the {} brackets that determines that function's operation.  A function prototype shows the function's public interface without exposing implementation.  It shows name, return type and type of paramaters.",5.0,5.0,5.0,0.9870011209999999,0.78739351,0.9935266140000001,0.999977888,0.986209539697585,0.8134067044923087,0.9934754755735374,0.9999778863117174
368,368.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","A function prototype is just a declaration of the function existing, and cant be used as an actual function. A function has to be created with a definition within to tell the compiler what the function does.",3.0,4.0,3.5,0.9869619009999999,0.7068946359999999,0.992547608,0.9999666229999999,0.9861679313517375,0.7427571670096174,0.9924887356262123,0.9999666204516183
369,369.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",the Prototype creates a framework to call the function definition. While a function definition is where the function is actually programmed out and created into a final product.,5.0,4.0,4.5,0.9851482509999999,0.692086816,0.983063923,0.99996053,0.9842438371027276,0.7297611388399943,0.9829301314528514,0.9999605269864092
370,370.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",A function prototype describes the class's public interface without providing how the function works. A function definition contains the inner workings of the function.,5.0,4.0,4.5,0.991574705,0.74641794,0.986533498,0.999967114,0.9910616372201297,0.7774446478231727,0.9864271153862896,0.999967111489107
371,371.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","prototype states all functions in that class before compilation, where the definition actually holds the source for the functions",3.0,4.0,3.5,0.9653506279999999,0.510337114,0.986905818,0.999939705,0.9632406156661961,0.5702491885993369,0.9868023766382001,0.9999397003963907
372,372.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","Function prototypes tell the compiler the function names, its return type, and the types of its parameters where as, function definitions actually implement the member functions.",5.0,5.0,5.0,0.9906910059999999,0.8083181979999999,0.994205259,0.9999580570000001,0.9901241243793084,0.8317711791204832,0.9941594817303455,0.9999580537975922
373,373.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",A function prototype just specifies parameters.  A function definition includes parameters and a code body.,4.0,4.0,4.0,0.976709127,0.74327451,0.983320055,0.99994939,0.9752908031904066,0.7746858281705,0.9831882868433067,0.9999493861358543
374,374.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.",Function prototypes describe the class's public interface,5.0,4.0,4.5,0.961007178,0.40373295600000003,0.9819559529999999,0.999934781,0.9586326664114546,0.4766884456697932,0.9818134087162822,0.9999347760204363
375,375.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","A prototype only declares name, return type, and input type. A definition also defines the scope, variables, process, and return function ",4.0,5.0,4.5,0.986198783,0.659713149,0.992643622,0.999949158,0.9853583424260264,0.7013485103581517,0.9925855081171905,0.9999491541181408
376,376.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","a function prototype simply declares the functions parameters, the function definition includes any necessary variables and the function's actual code",4.0,4.0,4.0,0.97716403,0.7509005670000001,0.9942910290000001,0.999964407,0.9757734080183267,0.7813788087439506,0.9942459292958173,0.9999644042824237
377,377.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","A functgion prototype is a declaration of a function , while function definition specifies what a function does",3.0,4.0,3.5,0.973826468,0.65251869,0.988905901,0.9999444609999999,0.9722326014404787,0.695034320164781,0.9888182598851519,0.999944456759518
378,378.0,2.6,What is the difference between a function prototype and a function definition?,"A function prototype includes the function signature, i.e., the name of the function, the return type, and the parameters' type. The function definition includes the actual body of the function.","in a function prototype you include the return type, the name of the function, and its parameters if any are needed.  in a function definition you write the code of what the function will do. ",5.0,5.0,5.0,0.990436435,0.829985917,0.9870396570000001,0.999952775,0.9898540509930074,0.8507877721433238,0.9869372729389482,0.9999527713943038
